,date,link,word_count,headline,inner_html,petrol,hsd,openai_headline_very_positive,openai_headline_positive,openai_headline_neutral,openai_headline_negative,openai_headline_very_negative,openai_text_very_positive,openai_text_positive,openai_text_neutral,openai_text_negative,openai_text_very_negative,gemini_headline_very_positive,gemini_headline_positive,gemini_headline_neutral,gemini_headline_negative,gemini_headline_very_negative,gemini_text_very_positive,gemini_text_positive,gemini_text_neutral,gemini_text_negative,gemini_text_very_negative,gemini_headline_overall_sentiment,gemini_text_overall_sentiment,openai_headline_overall_sentiment,openai_text_overall_sentiment
10,2024-07-16,https://e.jang.com.pk/detail/720996,56.0,ایک ماہ میں دوسرا بڑا اضافہ،پٹرول 9.99،ڈیزل 6.18روپے مزید مہنگا,اسلام آباد(نمائندہ جنگ / جنگ نیوز )حکومت نےایک ماہ کے دوران پٹرول مصنوعات کی قیمتوں میں دوسرا بڑا اضافہ کردیا ، پٹرول 9.99روپے اور ڈیزل 6.18روپے مہنگا ہوگیا، وزارت خزانہ نے نوٹیفکیشن جاری کردیا اور اطلاق رات 12بجے سے ہوگیا ۔قیمتوں میں اضافے کے باعث پٹرول کی نئی قیمت 275روپے 60 پیسے جبکہ ڈیزل کی نئی قیمت 283 روپے 63 پیسے ہوگئی۔,275.6,283.63,0.0,0.01,0.05,0.45,0.49,0.0,0.01,0.1,0.6,0.29,0.0,0.0,0.1,0.5,0.4,0.0,0.0,0.3,0.65,0.05,-1.3,-0.75,-1.42,-1.17
11,2024-07-01,https://e.jang.com.pk/detail/712503,134.0,عالمی منڈی میں نرخ بڑھ گئے ، پیٹرول 7روپے 45پیسے ، ڈیزل 9روپے 56پیسے لٹر مہنگا,()عالمی منڈی میں پیٹرول کے نرخ بڑھنے پرحکومت نے پیٹرولیم مصنوعات کی قیمتوں میں اضافہ کر دیا، پیٹرول کی قیمت میں 7 روپے 45 پیسے فی لٹر اور ہائی سپیڈ ڈیزل کی قیمت میں 9 روپے 56 پیسے فی لیٹر اضافہ کیا گیا ہے،وزارت خزانہ کے جاری اعلامیہ کے مطابق پیٹرول کی نئی قیمت 265روپے 61پیسے اور ہائی سپیڈ ڈیزل کی قیمت277روپے 45 پیسے فی لٹر مقرر کی گئی ہے، نئی قیمتوں کا اطلاق آج سے آئندہ 15 روز کے لیے ہوگیا ہے، قیمتوں میں اضافہ عالمی مارکیٹ میں تیل کی قیمتوں میں اضافے کے رجحان کے تناظر میں کیا گیا ہے،زرائع کے مطابق لائٹ ڈیزل آئل کی قیمت میں 9 روپے 88 پیسے فی لیٹر اور مٹی کے تیل کی قیمت میں 10 روپے 5 پیسے فی لیٹر کا اضافہ کیا گیا ہے۔,265.61,277.45,0.0,0.0,0.1,0.6,0.3,0.0,0.05,0.2,0.45,0.3,0.0,0.0,0.45,0.5,0.05,0.0,0.0,0.95,0.05,0.0,-0.6,-0.05,-1.2,-1.0
12,2024-06-15,https://e.jang.com.pk/detail/704116,308.0,وزیراعظم کے قوم کو عید پر دو تحفے، پٹرول 10.20 روپے اور صنعتوں کیلئے بجلی 10 روپے سستی کردی,( نیوز رپورٹر)عید  پر دو تحفے، وزیر اعظم نے پٹرول 10.20روپے اور صنعتوں کیلئے بجلی 10روپے سستی کردی،وزیراعظم شہبازشریف نےصنعت اور برآمدات میں بڑے اضافے کیلئے تاریخی قدم اٹھایا ہے۔ وزیر اعظم آفس سے جاری اعلامیہ کے مطا بق ملکی صنعت کی بہتری کیلئے بجلی کے تاریخی پیکیج کا اعلان کیاگیا ہے،صنعتوں کیلئے بجلی کی قیمت میں 10روپے69پیسے کی کمی گئی ہے۔ وزیراعظم کی خصوصی کاوشوں سے صنعت اور برآمدات کے شعبے کیلئے بجلی کی قیمت34 روپے 99 پیسے فی یونٹ مقرر کی گئی ہے،نیپرا نے صنعتوں کیلئے بجلی کی قیمت میں10روپے69 پیسے فی یونٹ کمی تجویز کی تھی ،وزیراعظم کے پیکج کے نتیجے میں صنعتوں سے 200ارب روپے سے زائد کا بوجھ ختم ہوگا ، صنعتوں کو یہ پیکج عالمی منڈی میں اشیاءکی لاگت کے مقابلے کے قابل بنانے کیلئے دیا گیا، اس پیکج سے صنعتی اور زرعی مصنوعات کی پیداواری لاگت میں کمی اور برآمدات میں خاطر خواہ اضافہ ہو گا۔ صنعتی ترقی کی رفتار مزید تیزہوگی ، روزگار میں تیزترین اضافہ ہوگا، صنعتوں کے پہیے کی رفتار تیز اور برآمدات میں اضافے سے ملکی معیشت کو فائدہ ہوگا۔دریں اثنا پیٹرولیم مصنوعات کی قیمتوں میں اضافے یا کمی کا اعلان ہر ماہ کی 15 اور مہینے کی آخری تاریخ کو ہوتا ہے لیکن اس بار ایک روز قبل ہی قیمتوں میں کمی کردی گئی ہے۔وزیراعظم آفس کے مطابق پیٹرول کی قیمت میں 10 روپے 20 پیسے فی لیٹر کمی کے بعد نئی قیمت 258 روپے 16 پیسے فی لیٹر ہوگی۔ وزیراعظم آفس نے کہا کہ ڈیزل کی قیمت میں 2 روپے 33 پیسے فی لیٹر کمی کی گئی ہے اور نئی قیمت 267 روپے 89 پیسے فی لیٹر ہوگی۔وزیراعظم آفس نے بتایاکہ یکم جون کو حکومت نے پیٹرول کی قیمت میں 4 روپے 74 پیسے کمی کی تھی۔وزیراطلاعات عطا تارڑ کا کہناتھاکہ پیٹرول اور ڈیزل کی نئی قیمتوں کا اطلاق آج رات 12 بجے سے ہوگا۔,258.16,267.89,0.3,0.5,0.15,0.03,0.02,0.1,0.75,0.1,0.03,0.02,0.55,0.4,0.05,0.0,0.0,0.65,0.3,0.05,0.0,0.0,1.5,1.6,1.03,0.8799999999999999
13,2024-06-01,https://e.jang.com.pk/detail/695443,411.0,پٹرول 4.74، ڈیزل 3.86 روپے سستا، نئی قیمت بالترتیب 268.36 اور 270.22 فی لیٹر مقرر، اطلاق آج سے ہوگیا, (نمائندہ جنگ /ایجنسیاں) وزارت خزانہ نے پٹرول اور ڈیزل کی قیمتوں میں کمی کا نوٹیفکیشن جاری کردیا۔وزارت خزانہ کی جانب سے جاری نوٹیفکیشن کے مطابق آج سے پٹرول کی قیمت میں 4 روپے 74 پیسے فی لیٹرکمی کردی گئی ہے‘ پٹرول کی نئی قیمت 268 روپے 36 پیسے فی لیٹر ہوگئی ہے۔ڈیزل کی قیمت میں 3 روپے 86 پیسے فی لیٹر کمی کے بعد ڈیزل کی نئی قیمت 270 روپے 22 پیسے فی لیٹر مقرر کردی گئی ہے۔مٹی کا تیل بھی ایک روپے87 پیسے فی لیٹر سستا کردیا گیا ہے جس کے بعد مٹی کے تیل کی نئی قیمت 171 روپے 61 پیسے فی لیٹرہوگئی ہے۔ لائٹ ڈیزل آئل 3 روپے 88 پیسے فی لیٹر سستا ہونے کے بعد 157 روپے 29 پیسے فی لیٹرہو گیا ہے۔پٹرول اور ڈیزل کی قیمتوں میں کمی کے باوجود پیٹرول اور ڈیزل پر لیوی 60 روپے فی لیٹر برقرار رہے گی۔وزیراعظم شہباز شریف نے کہاہے کہ موجودہ حکومت کی عوام دوست پالیسیوں کے نتیجے میں مہنگائی میں واضح کمی واقع ہوئی ہے اور معاشی استحکام آیا ہے۔وزارت خزانہ کے مطابق پٹرولیم مصنوعات کی قیمتوںمیں کمی عالمی مارکیٹ میں تیل کی قیمتوں میں کمی کے رحجان کے باعث کی گئی ہے۔ قبل ازیں وزیر اعظم ہائوس نے جمعہ کی رات دس بج کر 21منٹ پر اعلامیہ جاری کیا کہ وزیرِ اعظم محمد شہباز شریف نے پٹرولیم مصنوعات کی قیمتوں کے حوالے سے بڑا فیصلہ کیا ہے۔اعلامیہ میں کہا گیا کہ وزیرِ اعظم نے وزارتِ خزانہ کو ہدایات کر دیں کہ پٹرول کی قیمت میں 15.4 روپے اور ڈیزل کی قیمت میں 7.9 روپے کمی کی جائے۔اس کے بعد رات بارہ بجے حسب روایت فنا نس ڈویژن نے با ضابطہ نوٹیفکیشن بارہ بج کر38منٹ پر جاری کیا جس میں پٹرول کی قیمت صرف چار روپے74پیسے کمی کی گئی جبکہ ڈیزل کی قیمت میں تین روپے86 پیسے کی کمی کی گئی ۔بعد ازاں وزیر اعظم ہائوس نے نیاوضاحتی اعلامیہ جاری کیا جس میں کہاگیاکہ پٹرول کی قیمت میں 15.4 روپے اور ڈیزل کی قیمت میں 7.9 روپے کمی کے حوالے سے اعداد و شمار جاری کئے گئے جن میں پچھلے ماہ کی قیمتوں میں کمی بتائی گئی۔ وزیر اعظم ہا ئوس کے حکام نے بتایا کہ در اصل قیمتوں کے بارے میں جو میسج دیاگیا وہ غلطی سے پچھلے ماہ کی قیمتوں والا تھا جس کی وجہ سے یہ صورتحال پیدا ہوئی تاہم اس دوران ان قیا س آرائیوں نے جنم لیا کہ قیمتوں کے تعین پر وزیر اعظم اور وزیر خزانہ میں اختلاف رائے پیدا ہوگیا ہے۔,268.36,270.22,0.05,0.25,0.6,0.05,0.05,0.1,0.5,0.3,0.07,0.03,0.05,0.65,0.3,0.0,0.0,0.0,0.2,0.3,0.4,0.1,0.75,-0.4000000000000001,0.1999999999999999,0.5700000000000001
14,2024-05-16,https://e.jang.com.pk/detail/685633,306.0,پٹرول 15.39، ڈیزل 7.88 روپے سستا، وزیراعظم شہباز شریف نے منظوری دیدی، پٹرول کی نئی قیمت 273.10 روپے ، ڈیزل کی 274.08 روپے فی لیٹر مقرر ,کراچی (نیوز ڈیسک) حکومت نے پٹرول 15روپے 39پیسے اور ڈیزل 7روپے 88پیسے سستا کردیا ہے جس کی منظوری وزیراعظم شہباز شریف نے منظوری دیدی ہے ، پٹرول کی نئی قیمت 273روپے 10پیسے اور ڈیزل کی 274روپے 8 پیسے فی لیٹر مقرر کی گئی ہے ، لائٹ ڈیزل 7روپے 54پیسے ، مٹی کا تیل 9روپے 86پیسے سستا ہوگیا ہے ، اب لائٹ ڈیزل 161روپے17پیسے ، مٹی کا تیل 173روپے 48پیسے فی لیٹر میں دستیاب ہوگا،پٹرولیم مصنوعات کی نئی قیمتوں کا نوٹیفکیشن جاری کردیا گیا ہے جس کا اطلاق رات 12بجے سے ہوگیا۔ عالمی منڈی میں تیل کی گرتی قیمتوں کے ثمرات عوام تک پہنچانے کیلئے نرخ کم کئے گئے ہیں۔تفصیلات کے مطابق پیٹرولیم مصنوعات کی قیمتوں میں بڑی کمی کردی گئی۔ وزیراعظم شہباز شریف نے پیٹرولیم مصنوعات کی قیمتوں میں کمی کی منظوری دیدی ہے۔ اوگرا نے پیٹرولیم مصنوعات کی قیمتوں میں کمی کی سمری وزیراعظم کو ارسال کی تھی۔ وزارت خزانہ نے پیٹرولیم مصنوعات کی نئی قیمتوں کا نوٹیفکیشن جاری کردیا ہے۔ نوٹیفکیشن کے مطابق پیٹرول کی قیمت میں15روپے 39پیسے فی لیٹرکمی کی گئی ہے۔ پیٹرول کی فی لیٹر نئی قیمت 273 روپے 10پیسے مقرر کی گئی ہے۔ ہائی اسپیڈ ڈیزل کی قیمت میں 7روپے 88پیسے فی لیٹر کمی کی گئی ہے۔ ہائی اسپیڈ ڈیزل کی نئی قیمت 274روپے 8پیسے فی لیٹر مقرر کی گئی ہے۔ لائٹ ڈیزل آئل کی قیمت میں 7 روپے54 پیسےفی لیٹرکمی کر دی گئی ہے۔ لائٹ ڈیزل آئل کی نئی قیمت 161روپے 17پیسے فی لیٹر مقرر کی گئی ہے۔ مٹی کے تیل کی قیمت میں 9روپے 86پیسے فی لیٹر کمی کی گئی ہے۔ مٹی کے تیل کی نئی قیمت 173روپے 48پیسے فی لیٹر مقرر کی گئی ہے۔ پیٹرولیم مصنوعات کی قیمتوں میں کمی کا اطلاق آج رات 12بجے سے ہوگیا ہے۔ قیمتوں میں کمی عالمی منڈی میں تیل کی گرتی قیمتوں کے ثمرات عوام تک پہنچانے کے لیے کی گئی ہے۔,273.1,274.08,0.1,0.4,0.4,0.05,0.05,0.1,0.7,0.15,0.03,0.02,0.15,0.6,0.25,0.0,0.0,0.4,0.5,0.1,0.0,0.0,0.8999999999999999,1.3,0.45,0.8299999999999998
15,2024-05-01,https://e.jang.com.pk/detail/676681,108.0,حکومت نے پٹرول 5.45، ڈیزل 8.42 روپے لیٹر سستا کردیا ,کراچی (نیوز ڈیسک) حکومت نے پٹرولیم مصنوعات کی قیمتوں میں کمی کردی، پٹرول 5.45، ڈیزل 8.42 روپے لیٹر سستا کردیا گیا، پٹرول کی نئی قیمت 288روپے 49پیسے فی لٹر اور ڈیزل کی نئی قیمت 281روپے 96پیسے فی لٹر ہوگئی۔ وزارت خزانہ کی جانب سے جاری نوٹیفکیشن کے مطابق پٹرول کی قیمت میں 5 روپے 45 پیسے فی لٹر جبکہ ڈیزل کی قیمت میں 8 روپے 42 پیسے کی کمی کردی گئی۔ وزارت خزانہ کے مطابق نئی قیمتوں کا اطلاق رات 12 بجے سے ہوگیا جو 15 مئی تک نافذ العمل رہے گا۔ پیٹرول اور ڈیزل کی قیمت میں 60، 60روپے فی لیٹر لیوی برقرار رکھی گئی ہے ۔,288.49,281.96,0.1,0.65,0.15,0.05,0.05,0.1,0.6,0.25,0.04,0.01,0.05,0.75,0.2,0.0,0.0,0.05,0.65,0.3,0.0,0.0,0.85,0.75,0.7,0.74
16,2024-04-16,https://e.jang.com.pk/detail/667370,145.0,حکومت نے قیمتوں میں بڑا اضافہ کردیا، پٹرول 4.53 اور ڈیزل 8.14 روپے فی لٹر مزید مہنگا,"(نمائندہ جنگ) حکومت نے پیٹرولیم مصنوعات کی قیمتوں میں اضافہ کر دیا ہے،پیٹرول کی قیمت میں 4 روپے 53 پیسے فی لٹر اورہائی ا سپیڈ ڈیزل کی قیمت میں 8 روپے14پیسے فی لٹر اضافہ کیا گیا ہے، وزارت خزانہ کے جاری اعلامیہ کے مطابق آئندہ 15 روز کے لیے پٹرول کی نئی قیمت 293 روپے94پیسے فی لٹر اور ہائی سپیڈ ڈیزل کی نئی قیمت 290روپے 38پیسے فی لٹر مقرر کی گئی ہے ،مٹی کے تیل کی قیمت میں 6 روپے 69 پیسے فی لیٹر اضافہ کیا گیا ہے۔ مٹی کے تیل کی نئی قیمت 193 روپے 8 پیسے فی لیٹر مقرر کی گئی ہے۔لائٹ ڈیزل آئل کی قیمت میں 6 روپے 54 پیسے اضافہ کیا گیا ہے۔ لائٹ ڈیزل آئل کی نئی قیمت 174 روپے 34 پیسے فی لیٹر مقرر کی گئی ہے۔پیٹرول اور ڈیزل پر پیٹرولیم لیوی 60,60 روپے فی لیٹر پر برقرار ہے۔",293.94,290.38,0.0,0.02,0.05,0.6,0.33,0.0,0.01,0.1,0.55,0.34,0.0,0.0,0.02,0.5,0.48,0.01,0.01,0.85,0.1,0.03,-1.46,-0.13,-1.24,-1.22
17,2024-04-01,https://e.jang.com.pk/detail/659025%22,209.0,عید سے قبل عوام کو دھچکا، پیٹرول کی فی لیٹر قیمت میں 9 روپے 66 پیسے اضافہ، ڈیزل 3.32 روپے سستا,کراچی /  (نیوز ڈیسک / نمائندہ جنگ) عید الفطر سے قبل عوام کو دھچکا ، حکومت نے پٹرول کی فی لیٹر قیمت میں 9روپے 66پیسے کا اضافہ کردیا جس کے بعد آئندہ پندرہ روز کے لئے پٹرول کی نئی قیمت 289؍ روپے 40؍ پیسے فی لیٹر مقرر کردی گئی۔ ڈیزل 3روپے 32پیسے ، مٹی کا تیل 2روپے 27پیسے ، لائٹ ڈیزل 38پیسے سستا کردیا گیا ہے۔ وزارت خزانہ نے پٹرولیم مصنوعات کی نئی قیمتوں کا نوٹیفکیشن بھی جاری کردیا، نئے نرخ کا اطلاق رات 12بجے سے ہوگیا۔ تفصیلات کے مطابق حکومت نے عید سے قبل عوام کے لیے ایک اور مشکل فیصلہ کرتے ہوئے پٹرول کی فی لیٹر قیمت میں9روپے 66پیسے کا اضافہ کردیا۔جس کے بعد پیٹرول کی نئی قیمت 289 روپے41پیسے فی لٹر ہوگئی ہے، ہائی اسپیڈ ڈیزل کی قیمت میں3روپے32پیسے فی لٹر کمی کردی گئی ہے۔ ڈیزل کی نئی قیمت282روپے24پیسے فی لٹرمقرر کی گئی ہے، اس کے علاوہ مٹی کا تیل 2روپے 27پیسے فی لیٹر سستا کیا گیا جس کے بعد مٹی کے تیل کی نئی قیمت 186روپے39پیسے فی لیٹر مقرر ہوگئی ہے۔ لائٹ ڈیزل آئل کی قیمت میں بھی 38پیسے کمی کردی گئی جس کے بعد نئی قیمت167 روپے80پیسے فی لیٹر مقرر ہے۔نئی قیمتوں کا اطلاق یکم اپریل سے آئندہ 15روز کے لیے کیا گیا ہے۔,289.41,282.24,0.0,0.05,0.1,0.7,0.15,0.0,0.01,0.1,0.6,0.29,0.0,0.1,0.1,0.45,0.35,0.0,0.08,0.22,0.4,0.3,-1.0499999999999998,-0.92,-0.95,-1.17
18,2024-03-16,https://e.jang.com.pk/detail/649511,75.0,پیٹرول کی قیمت برقرار، ڈیزل 1 روپیہ 77 پیسے فی لیٹرسستا ,لاہور(جنگ نیوز)حکومت نے پیٹرول کی قیمت برقرار رکھنے کا فیصلہ کیا ہے۔وزارت خزانہ نے ڈیزل کی قیمت میں 1 روپیہ 77 پیسے فی لیٹر کمی کا اعلان کیا جبکہ پیٹرول کی قیمت برقرار رکھنے کا فیصلہ کیا۔وزارت خزانہ کا کہنا ہے کہ پیٹرول کی قیمت 279 روپے75پیسے برقرار رہے گی جبکہڈیزل کی نئی قیمت 285 روپے 56 پیسے فی لیٹر مقررکی گئی ہے۔وزارت خزانہ کے مطابق نئی قیمتوں کا اطلاق 16مارچ سے 31مارچ تک ہوگا۔,279.75,285.56,0.0,0.05,0.6,0.3,0.05,0.0,0.1,0.7,0.15,0.05,0.02,0.65,0.33,0.0,0.0,0.0,0.15,0.85,0.0,0.0,0.6900000000000001,0.15,-0.35,-0.15
19,2024-03-01,https://e.jang.com.pk/detail/640405,74.0,نگراں حکومت کا تحفہ،پٹرول4.13روپے مزید مہنگا ,لاہور(جنگ نیوز)نگران حکومت نے پیٹرول کی قیمت میں اضافہ کر دیا۔ذرائع کا کہنا ہے کہ نگران حکومت نے ڈیزل کی موجودہ قیمت برقرار ر اور پیٹرول کی قیمت بڑھانے کا کا فیصلہ کیا ہےذرائع کے مطابق پیٹرول کی قیمت میں 4 روپے 13 پیسے فی لیٹر اضافہ کیا گیا ہے۔نگران وزیر اعظم نے پیٹرولیم مصنوعات کی قیمتوں میں رد وبدل کی منظوری دے دی ہے۔قیمتوں میں اضافے کا اطلاق رات 12 بجے سے ہوگیا۔,279.75,287.33,0.0,0.01,0.05,0.7,0.24,0.0,0.01,0.1,0.65,0.24,0.0,0.0,0.05,0.25,0.7,0.0,0.0,0.95,0.05,0.0,-1.65,-0.05,-1.17,-1.12
20,2024-02-16,https://e.jang.com.pk/detail/630911,95.0,پٹرول اور ڈیزل کی قیمتوں میں اضافہ,(نمائندہ جنگ) نگران حکومت نے پیٹرولیم مصنوعات کی قیمتوں میں اضافہ کر دیا ہے،پیٹرول کی قیمت میں 2 روپے 73 پیسے، ہائی ا اسپیڈ ڈیزل کی قیمت میں 8 روپے 37 پیسے فی لٹر اضافہ کیا گیا ہے، اضافے کے بعد پیٹرول کی نئی قیمت 275 روپے 62 پیسے فی لٹر جبکہ ہائی ا سپیڈ ڈیزل کی نئی قیمت 287 روپے 33 پیسے فی لیٹر مقرر کر دی گئی ہے،وزارت خزانہ کے جاری اعلامیہ کے مطابق پیٹرولیم مصنوعات کی نئی قیمتوں کا اطلاق آج 16 فروری سے آئندہ 15 روز کیلئے کر دیا گیا ہے۔,275.62,287.33,0.0,0.05,0.1,0.6,0.25,0.0,0.01,0.15,0.6,0.24,0.0,0.0,0.3,0.6,0.1,0.0,0.0,0.98,0.02,0.0,-0.8,-0.02,-1.05,-1.07
21,2024-02-01,https://e.jang.com.pk/detail/621443,182.0,نگراں حکومت کا عوام کو تحفہ، پٹرول کی قیمت میں بڑا اضافہ، 13 روپے 55 پیسے فی لٹر مہنگا,کراچی (نیوز ڈیسک)نگراں حکومت کا جاتے جاتے عوام کو مہنگائی کا تحفہ ،پٹرول کی قیمت میں بڑا اضافہ کرتے ہوئے پٹرول 13روپے 55پیسے فی لٹر مہنگا کردیا، نئی قیمت 272روپے 89پیسے مقرر کردی گئی ہے ، ڈیزل پونے تین روپے بڑھا جبکہ مٹی کے تیل کی قیمت 24پیسے کم ہوگئی۔ تفصیلات کے مطابق وفاقی وزارت خزانہ نے پٹرولیم مصنوعات کی قیمتوں میں رد و بدل کا نوٹیفکیشن جاری کردیا ہے۔ نوٹیفکیشن کے مطابق پٹرول کی قیمت میں فی لیٹر 13 روپے 55 پیسے اضافےکی منظوری دی گئی ہے جس کے بعد پٹرول کی فی لیٹر نئی قیمت 272 روپے 89 پیسے ہوگئی ہے۔ ڈیزل کی قیمت میں فی لیٹر 2روپے 75پیسے اضافے کی منظوری دی گئی ہے، اضافے کے بعد ڈیزل کی نئی فی لیٹر قیمت 278 روپے 96 پیسے ہوگئی ہے۔24 پیسےکمی کے بعد مٹی کے تیل کی نئی قیمت 186 روپے 62پیسے فی لیٹر مقرر کی گئی ہے۔ 2 روپے 3 پیسے اضافے سے لائٹ ڈیزل آئل کی نئی قیمت 166روپے 86پیسے فی لیٹر مقرر کی گئی ہے۔ نگران وزیراعظم نے پٹرولیم مصنوعات کی نئی قیمتوں کی منظوری دی ہے۔,272.89,278.96,0.0,0.01,0.03,0.4,0.56,0.0,0.01,0.1,0.5,0.39,0.0,0.0,0.05,0.3,0.65,0.0,0.01,0.1,0.49,0.4,-1.6,-1.28,-1.51,-1.27
22,2024-01-16,https://e.jang.com.pk/detail/611188%22,95.0,پٹرول کی قیمت میں 8 روپے فی لٹر کمی، ہائی اسپیڈ ڈیزل کی پرانی قیمت برقرار, (نمائندہ جنگ) وفاقی حکو مت نے پیٹرول کی قیمت میں 8 روپے فی لٹر کمی کر دی ہے جبکہ ہائی سپیڈ ڈیزل کی قیمت کو موجودہ سطح پر برقرار رکھا گیا ہے۔وزارت خزانہ کے اعلامیہ کے مطابق اوگرا کی سفارشات کے مطابق آئندہ 15 روز کے لیے پیٹرول کی قیمت 267روپے 34 پیسے فی لٹر سے کم کر کے 259 روپے 34 پیسے فی لٹر مقرر کر دی ہے جبکہ ہائی ا سپیڈ ڈیزل کی قیمت میں کوئی ردوبدل نہیں کیا گیا ۔ نئی قیمتوں کا اطلاق آج 16 جنوری سے کر دیا گیا ہے۔,259.34,276.21,0.1,0.5,0.3,0.05,0.05,0.1,0.6,0.25,0.05,0.0,0.1,0.65,0.25,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.8500000000000001,0.6,0.55,0.75
23,2023-12-16,https://e.jang.com.pk/detail/591213,111.0,پٹرول 14، ڈیزل 13.50 ، مٹی کا تیل 10.14 روپے فی لیٹر سستا,(جنگ نیوز)پٹرولیم مصنوعات کی قیمتوں میں کمی‘وزارت خزانہ نےنوٹیفکیشن جاری کردیا۔نوٹیفکیشن کے مطابق پٹرول 14 روپےفی لیٹر سستا جبکہ ڈیزل کی قیمت میں 13 روپے 50 پیسے فی لیٹر کمی کی گئی ہے۔آج سے پٹرول کی نئی قیمت267روپے34پیسے جبکہ ڈیزل کی نئی قیمت276 روپے21پیسے مقرر کی گئی ہے۔ وزارت خزانہ کی جانب سے مٹی کے تیل کی قیمت میں بھی10روپے 14 پیسے فی لیٹر اور لائٹ ڈیزل آئل کی قیمت میں11روپے29پیسے کمی کی گئی ہے۔مٹی کے تیل کی نئی قیمت191روپے2پیسے اور لائٹ ڈیزل کی نئی قیمت164روپے64پیسے مقرر ہوئی ہے۔ وزارت خزانہ کے نوٹیفکیشن کے مطابق پٹرولیم مصنوعات کی قیمتوں میں کمی کا اطلاق جمعہ اور ہفتہ کی درمیانی شب سے ہوگا۔,267.34,276.21,0.1,0.6,0.2,0.05,0.05,0.1,0.75,0.1,0.03,0.02,0.15,0.75,0.1,0.0,0.0,0.05,0.4,0.55,0.0,0.0,1.05,0.5,0.6499999999999999,0.8799999999999999
